InvoiceID,InvoiceNumber,CustomerName,Dates,EmployeeName,Title,GenreName,RegionName,Quantity,Price,Total
65,136460,Addison-Freelander Screen Agency,7/2/2015,"Manning,Marilyn",Blade Runner,Sci Fi,Middle,8,7.28,58.2
1351,136913,Addison-Freelander Screen Agency,7/3/2015,"Goodman,Paul",Blade Runner,Sci Fi,North,1,7.83,7.83
348,136560,Silver Screen Video,7/4/2015,"Bell,Stephen",Once Upon a Time in the West,Action,South,6,7.34,44.07
1545,136978,Silver Screen Video,7/5/2015,"Richards,Andy",Once Upon a Time in the West,Action,South,24,8.54,205.06
616,136645,Silver Screen Video,7/6/2015,"Newhart,Anna",Once Upon a Time in the West,Action,Middle,7,8.54,59.81
1048,136804,Silver Screen Video,7/7/2015,"Newhart,Anna",Once Upon a Time in the West,Action,Middle,25,8.39,209.86
2055,137152,Silver Screen Video,7/8/2015,"Hawking,Alfred",Once Upon a Time in the West,Action,North,1,7.64,7.64
1975,137120,Classic Films,7/9/2015,"Diamond,Elizabeth",Once Upon a Time in the West,Action,Middle,3,8.84,26.53
1200,136858,Classic Films,7/10/2015,"Putin,Julia",Once Upon a Time in the West,Action,North,10,8.39,83.94
772,136700,Classic Films,7/11/2015,"Hawking,Alfred",Once Upon a Time in the West,Action,North,7,7.94,55.61
1996,137129,Box Office Supplies,7/12/2015,"Lee,Frank",Once Upon a Time in the West,Action,South,18,8.99,161.89
1052,136807,Soft Focus Video Rental,7/13/2015,"Bell,Stephen",Once Upon a Time in the West,Action,South,13,8.09,105.23
1733,137040,Soft Focus Video Rental,7/14/2015,"Hawking,Alfred",Once Upon a Time in the West,Action,North,25,7.2,179.88
1064,136811,Lights-Camera-Action Ltd,7/15/2015,"Simpson,Meryl",Once Upon a Time in the West,Action,South,25,7.35,183.63
933,136763,Lights-Camera-Action Ltd,7/16/2015,"Anderson,Jane",Once Upon a Time in the West,Action,South,11,6.9,75.85
857,136733,Lights-Camera-Action Ltd,7/17/2015,"Diamond,Elizabeth",Once Upon a Time in the West,Action,Middle,9,6.9,62.06
1282,136887,Lights-Camera-Action Ltd,7/18/2015,"Ashe,Lucille",Once Upon a Time in the West,Action,Middle,22,8.99,197.87
1646,137012,Lights-Camera-Action Ltd,7/19/2015,"Simpson,Howard",Once Upon a Time in the West,Action,North,15,8.54,128.16
2059,137154,Lights-Camera-Action Ltd,7/20/2015,"Hawking,Alfred",Once Upon a Time in the West,Action,North,13,6.9,89.64
495,136607,Creative Films,7/21/2015,"Spears,Julie",Once Upon a Time in the West,Action,South,7,9.14,64.01
265,136530,Creative Films,7/22/2015,"Armstrong,Dan",Once Upon a Time in the West,Action,North,4,8.1,32.38
784,136703,Creative Films,7/23/2015,"Hicks,Michael",Once Upon a Time in the West,Action,North,23,7.64,175.83
357,136564,Video Flicks International,7/24/2015,"Bell,Stephen",Once Upon a Time in the West,Action,South,19,9.44,179.43
1794,137061,Video Flicks International,7/25/2015,"Silverstone,Gloria",Once Upon a Time in the West,Action,Middle,20,8.84,176.88
541,136621,Video Flicks International,7/26/2015,"Armstrong,Dan",Once Upon a Time in the West,Action,North,1,7.64,7.64
567,136629,Cinefocus DVD,7/27/2015,"Lee,Frank",Once Upon a Time in the West,Action,South,6,9.29,55.76
1517,136969,Cinefocus DVD,7/28/2015,"Hicks,Michael",Once Upon a Time in the West,Action,North,3,8.99,26.98
339,136556,AV Supplies,7/29/2015,"Ashe,Lucille",Once Upon a Time in the West,Action,Middle,4,8.54,34.18
766,136697,Magic Lantern Classic Film Rental,7/30/2015,"Lee,Frank",Once Upon a Time in the West,Action,South,14,9.14,128.01
1522,136971,Magic Lantern Classic Film Rental,7/31/2015,"Lee,Frank",Once Upon a Time in the West,Action,South,16,7.2,115.12
1248,136877,Magic Lantern Classic Film Rental,8/1/2015,"Bradshaw,John",Once Upon a Time in the West,Action,South,19,8.24,156.65
669,136666,Magic Lantern Classic Film Rental,8/2/2015,"Anderson,Jane",Once Upon a Time in the West,Action,South,18,7.35,132.21
580,136634,Magic Lantern Classic Film Rental,8/3/2015,"Putin,Julia",Once Upon a Time in the West,Action,North,7,9.59,67.16
404,136577,Magic Lantern Classic Film Rental,8/4/2015,"Simpson,Howard",Once Upon a Time in the West,Action,North,24,6.9,165.49
563,136628,Magic Lantern Classic Film Rental,8/5/2015,"Hawking,Alfred",Once Upon a Time in the West,Action,North,15,7.64,114.67
2036,137144,Cheapo Cheap DVD's Ltd,8/6/2015,"Bell,Stephen",Once Upon a Time in the West,Action,South,16,7.34,117.52
704,136678,Cheapo Cheap DVD's Ltd,8/7/2015,"Anderson,Jane",Once Upon a Time in the West,Action,South,10,7.35,73.45
355,136563,Cheapo Cheap DVD's Ltd,8/8/2015,"Ashe,Lucille",Once Upon a Time in the West,Action,Middle,20,8.54,170.89
830,136717,Cheapo Cheap DVD's Ltd,8/9/2015,"Ashe,Lucille",Once Upon a Time in the West,Action,Middle,10,7.64,76.45
898,136750,Cheapo Cheap DVD's Ltd,8/10/2015,"Goodman,Paul",Once Upon a Time in the West,Action,North,13,8.69,113.02
497,136608,Cheapo Cheap DVD's Ltd,8/11/2015,"Carrey,Julia",Once Upon a Time in the West,Action,North,6,9.14,54.86
919,136759,Addison-Freelander Screen Agency,8/12/2015,"Bradshaw,John",Once Upon a Time in the West,Action,South,14,9.74,136.41
810,136713,Addison-Freelander Screen Agency,8/13/2015,"Richards,Andy",Once Upon a Time in the West,Action,South,23,9.74,224.1
349,136560,Silver Screen Video,8/14/2015,"Bell,Stephen",A Touch of Zen,Action,South,7,8.18,57.29
308,136545,Silver Screen Video,8/15/2015,"Richards,Andy",A Touch of Zen,Action,South,19,6.88,130.81
1819,137071,Silver Screen Video,8/16/2015,"Streep,Margaret",A Touch of Zen,Action,South,6,6.1,36.63
615,136645,Silver Screen Video,8/17/2015,"Newhart,Anna",A Touch of Zen,Action,Middle,3,5.85,17.54
600,136641,Silver Screen Video,8/18/2015,"Sagan,Jessica",A Touch of Zen,Action,Middle,2,6.76,13.51
1396,136928,Silver Screen Video,8/19/2015,"Silverstone,Gloria",A Touch of Zen,Action,Middle,10,8.31,83.14
204,136509,Silver Screen Video,8/20/2015,"Simpson,Howard",A Touch of Zen,Action,North,3,7.53,22.6
1611,136998,Classic Films,8/21/2015,"Bell,Stephen",A Touch of Zen,Action,South,21,5.98,125.48
1436,136941,Classic Films,8/22/2015,"Hawking,Alfred",A Touch of Zen,Action,North,16,6.76,108.08
361,136565,Box Office Supplies,8/23/2015,"Bell,Stephen",A Touch of Zen,Action,South,16,7.79,124.7
2082,137163,Box Office Supplies,8/24/2015,"Ashe,Lucille",A Touch of Zen,Action,Middle,21,7.53,158.22
2007,137132,Box Office Supplies,8/25/2015,"Simpson,Howard",A Touch of Zen,Action,North,10,7.66,76.64
49,136454,Box Office Supplies,8/26/2015,"Goodman,Paul",A Touch of Zen,Action,North,19,7.27,138.21
1161,136845,Box Office Supplies,8/27/2015,"Armstrong,Dan",A Touch of Zen,Action,North,24,7.66,183.94
1888,137093,Lights-Camera-Action Ltd,8/28/2015,"Bradshaw,John",A Touch of Zen,Action,South,11,8.31,91.45
585,136635,Lights-Camera-Action Ltd,8/29/2015,"Anderson,Jane",A Touch of Zen,Action,South,23,7.53,173.29
1014,136794,Lights-Camera-Action Ltd,8/30/2015,"Davis,Charles",A Touch of Zen,Action,Middle,14,7.4,103.66
380,136570,Creative Films,8/31/2015,"Sagan,Jessica",A Touch of Zen,Action,Middle,18,7.4,133.28
781,136703,Creative Films,9/1/2015,"Hicks,Michael",A Touch of Zen,Action,North,2,6.5,12.99
328,136553,Video Flicks International,9/2/2015,"Sagan,Jessica",A Touch of Zen,Action,Middle,25,7.14,178.61
566,136629,Cinefocus DVD,9/3/2015,"Lee,Frank",A Touch of Zen,Action,South,6,6.76,40.53
281,136535,Cinefocus DVD,9/4/2015,"Streep,Margaret",A Touch of Zen,Action,South,13,8.18,106.39
2076,137160,Cinefocus DVD,9/5/2015,"Manning,Marilyn",A Touch of Zen,Action,Middle,2,8.18,16.37
160,136494,Cinefocus DVD,9/6/2015,"Simpson,Howard",A Touch of Zen,Action,North,5,6.37,31.83
869,136739,AV Supplies,9/7/2015,"Simpson,Meryl",A Touch of Zen,Action,South,3,8.05,24.16
270,136532,AV Supplies,9/8/2015,"Ashe,Lucille",A Touch of Zen,Action,Middle,10,7.92,79.24
1484,136960,AV Supplies,9/9/2015,"Ashe,Lucille",A Touch of Zen,Action,Middle,1,7.53,7.53
1504,136966,Magic Lantern Classic Film Rental,9/10/2015,"Spears,Julie",A Touch of Zen,Action,South,18,7.79,140.29
661,136662,Magic Lantern Classic Film Rental,9/11/2015,"Anderson,Jane",A Touch of Zen,Action,South,17,6.5,110.42
1578,136989,Magic Lantern Classic Film Rental,9/12/2015,"Newhart,Anna",A Touch of Zen,Action,Middle,12,5.98,71.7
1255,136880,Magic Lantern Classic Film Rental,9/13/2015,"Silverstone,Gloria",A Touch of Zen,Action,Middle,20,7.79,155.88
583,136634,Magic Lantern Classic Film Rental,9/14/2015,"Putin,Julia",A Touch of Zen,Action,North,9,5.85,52.61
1674,137019,Magic Lantern Classic Film Rental,9/15/2015,"Simpson,Howard",A Touch of Zen,Action,North,24,7.14,171.47
969,136778,Cheapo Cheap DVD's Ltd,9/16/2015,"Bell,Stephen",A Touch of Zen,Action,South,25,7.4,185.11
2146,137182,Cheapo Cheap DVD's Ltd,9/17/2015,"Spears,Julie",A Touch of Zen,Action,South,8,6.36,50.92
703,136678,Cheapo Cheap DVD's Ltd,9/18/2015,"Anderson,Jane",A Touch of Zen,Action,South,1,6.11,6.11
597,136640,Cheapo Cheap DVD's Ltd,9/19/2015,"Diamond,Elizabeth",A Touch of Zen,Action,Middle,10,7.14,71.45
346,136559,Cheapo Cheap DVD's Ltd,9/20/2015,"Simpson,Howard",A Touch of Zen,Action,North,4,7.92,31.7
546,136624,Addison-Freelander Screen Agency,9/21/2015,"Bell,Stephen",A Touch of Zen,Action,South,9,6.24,56.12
1743,137042,Addison-Freelander Screen Agency,9/22/2015,"Sagan,Jessica",A Touch of Zen,Action,Middle,10,6.62,66.25
1121,136829,Addison-Freelander Screen Agency,9/23/2015,"Davis,Charles",A Touch of Zen,Action,Middle,4,6.24,24.94
1769,137053,Addison-Freelander Screen Agency,9/24/2015,"Jennings,John",A Touch of Zen,Action,North,22,7.14,157.18
1872,137089,Addison-Freelander Screen Agency,9/25/2015,"Jennings,John",A Touch of Zen,Action,North,16,7.4,118.47
552,136625,Addison-Freelander Screen Agency,9/26/2015,"Hicks,Michael",A Touch of Zen,Action,North,14,6.36,89.11
843,136726,Silver Screen Video,9/27/2015,"Bell,Stephen","The Good, the Bad and the Ugly",Action,South,12,6.5,77.94
610,136643,Silver Screen Video,9/28/2015,"Streep,Margaret","The Good, the Bad and the Ugly",Action,South,18,8.44,151.98
844,136727,Silver Screen Video,9/29/2015,"Anderson,Jane","The Good, the Bad and the Ugly",Action,South,22,7.66,168.61
1631,137006,Silver Screen Video,9/30/2015,"Carrey,Julia","The Good, the Bad and the Ugly",Action,North,25,8.05,201.35
1173,136849,Classic Films,10/1/2015,"Bell,Stephen","The Good, the Bad and the Ugly",Action,South,7,6.88,48.19
1713,137034,Classic Films,10/2/2015,"Davis,Charles","The Good, the Bad and the Ugly",Action,Middle,2,6.62,13.25
905,136753,Classic Films,10/3/2015,"Silverstone,Gloria","The Good, the Bad and the Ugly",Action,Middle,23,7.66,176.27
625,136648,Box Office Supplies,10/4/2015,"Putin,Julia","The Good, the Bad and the Ugly",Action,North,14,8.18,114.57
345,136558,Box Office Supplies,10/5/2015,"Armstrong,Dan","The Good, the Bad and the Ugly",Action,North,17,7.4,125.87
2011,137134,Soft Focus Video Rental,10/6/2015,"Spears,Julie","The Good, the Bad and the Ugly",Action,South,7,8.44,59.1
1508,136967,Lights-Camera-Action Ltd,10/7/2015,"Carrey,Julia","The Good, the Bad and the Ugly",Action,North,17,7.01,119.25
1761,137051,Creative Films,10/8/2015,"Streep,Margaret","The Good, the Bad and the Ugly",Action,South,21,8.05,169.13
379,136570,Creative Films,10/9/2015,"Sagan,Jessica","The Good, the Bad and the Ugly",Action,Middle,21,8.31,174.59
1637,137008,Creative Films,10/10/2015,"Hicks,Michael","The Good, the Bad and the Ugly",Action,North,2,8.06,16.11
1553,136981,Video Flicks International,10/11/2015,"Anderson,Jane","The Good, the Bad and the Ugly",Action,South,20,8.44,168.87
1567,136986,Video Flicks International,10/12/2015,"Diamond,Elizabeth","The Good, the Bad and the Ugly",Action,Middle,22,7.66,168.61
2152,137186,Cinefocus DVD,10/13/2015,"Diamond,Elizabeth","The Good, the Bad and the Ugly",Action,Middle,16,8.44,135.1
1165,136846,AV Supplies,10/14/2015,"Lee,Frank","The Good, the Bad and the Ugly",Action,South,25,7.79,194.85
319,136550,AV Supplies,10/15/2015,"Spears,Julie","The Good, the Bad and the Ugly",Action,South,15,5.85,87.68
1802,137062,AV Supplies,10/16/2015,"Davis,Charles","The Good, the Bad and the Ugly",Action,Middle,25,8.44,211.09
1259,136880,Magic Lantern Classic Film Rental,10/17/2015,"Silverstone,Gloria","The Good, the Bad and the Ugly",Action,Middle,13,8.05,104.7
1367,136918,Cheapo Cheap DVD's Ltd,10/18/2015,"Lee,Frank","The Good, the Bad and the Ugly",Action,South,8,5.84,46.76
178,136502,Cheapo Cheap DVD's Ltd,10/19/2015,"Carrey,Julia","The Good, the Bad and the Ugly",Action,North,15,8.18,122.76
462,136594,Addison-Freelander Screen Agency,10/20/2015,"Spears,Julie","The Good, the Bad and the Ugly",Action,South,9,8.05,72.48
1169,136847,Addison-Freelander Screen Agency,10/21/2015,"Ashe,Lucille","The Good, the Bad and the Ugly",Action,Middle,14,6.76,94.57
63,136460,Addison-Freelander Screen Agency,10/22/2015,"Manning,Marilyn","The Good, the Bad and the Ugly",Action,Middle,19,7.01,133.28
1540,136976,Silver Screen Video,10/23/2015,"Bell,Stephen",Drunken Master II,Action,South,15,8.79,131.92
1106,136826,Classic Films,10/24/2015,"Simpson,Howard",Drunken Master II,Action,North,23,8.95,205.95
186,136505,Classic Films,10/25/2015,"Goodman,Paul",Drunken Master II,Action,North,13,8,103.94
605,136642,Box Office Supplies,10/26/2015,"Simpson,Meryl",Drunken Master II,Action,South,3,10.07,30.22
300,136542,Box Office Supplies,10/27/2015,"Diamond,Elizabeth",Drunken Master II,Action,Middle,6,8.15,48.93
1250,136878,Box Office Supplies,10/28/2015,"Simpson,Howard",Drunken Master II,Action,North,19,7.99,151.9
1111,136827,Box Office Supplies,10/29/2015,"Jennings,John",Drunken Master II,Action,North,24,7.2,172.69
667,136665,Box Office Supplies,10/30/2015,"Hawking,Alfred",Drunken Master II,Action,North,21,8,167.9
344,136558,Box Office Supplies,10/31/2015,"Armstrong,Dan",Drunken Master II,Action,North,22,10.23,225.14
1902,137096,Soft Focus Video Rental,11/1/2015,"Davis,Charles",Drunken Master II,Action,Middle,9,9.43,84.91
636,136652,Soft Focus Video Rental,11/2/2015,"Silverstone,Gloria",Drunken Master II,Action,Middle,11,7.2,79.15
106,136475,Soft Focus Video Rental,11/3/2015,"Hawking,Alfred",Drunken Master II,Action,North,14,8.48,118.65
956,136774,Lights-Camera-Action Ltd,11/4/2015,"Lee,Frank",Drunken Master II,Action,South,7,7.99,55.96
240,136521,Lights-Camera-Action Ltd,11/5/2015,"Spears,Julie",Drunken Master II,Action,South,11,9.27,102.02
1277,136885,Creative Films,11/6/2015,"Lee,Frank",Drunken Master II,Action,South,12,8.79,105.53
1012,136792,Creative Films,11/7/2015,"Silverstone,Gloria",Drunken Master II,Action,Middle,21,8.95,188.04
1552,136981,Video Flicks International,11/8/2015,"Anderson,Jane",Drunken Master II,Action,South,3,7.52,22.55
965,136776,Video Flicks International,11/9/2015,"Manning,Marilyn",Drunken Master II,Action,Middle,8,7.2,57.56
1949,137113,Video Flicks International,11/10/2015,"Davis,Charles",Drunken Master II,Action,Middle,9,7.36,66.2
182,136504,Cinefocus DVD,11/11/2015,"Simpson,Meryl",Drunken Master II,Action,South,25,9.59,239.85
2033,137143,Cinefocus DVD,11/12/2015,"Goodman,Paul",Drunken Master II,Action,North,5,9.43,47.17
845,136728,Cinefocus DVD,11/13/2015,"Hicks,Michael",Drunken Master II,Action,North,3,9.43,28.3
1163,136846,AV Supplies,11/14/2015,"Lee,Frank",Drunken Master II,Action,South,12,8.79,105.53
1977,137121,AV Supplies,11/15/2015,"Jennings,John",Drunken Master II,Action,North,17,9.91,168.53
1447,136945,AV Supplies,11/16/2015,"Hawking,Alfred",Drunken Master II,Action,North,23,10.39,239.05
2015,137135,Magic Lantern Classic Film Rental,11/17/2015,"Carrey,Julia",Drunken Master II,Action,North,13,8.95,116.41
2103,137168,Cheapo Cheap DVD's Ltd,11/18/2015,"Bradshaw,John",Drunken Master II,Action,South,19,7.84,148.87
1237,136873,Cheapo Cheap DVD's Ltd,11/19/2015,"Streep,Margaret",Drunken Master II,Action,South,22,8.95,197
1843,137080,Addison-Freelander Screen Agency,11/20/2015,"Lee,Frank",Drunken Master II,Action,South,18,7.52,135.28
170,136498,Addison-Freelander Screen Agency,11/21/2015,"Davis,Charles",Drunken Master II,Action,Middle,5,8.31,41.57
1969,137119,Addison-Freelander Screen Agency,11/22/2015,"Hawking,Alfred",Drunken Master II,Action,North,4,10.07,40.29
196,136507,Silver Screen Video,11/23/2015,"Bradshaw,John",Yojimbo,Action,South,21,5.76,120.86
1676,137021,Silver Screen Video,11/24/2015,"Streep,Margaret",Yojimbo,Action,South,22,7.67,168.82
1141,136835,Silver Screen Video,11/25/2015,"Putin,Julia",Yojimbo,Action,North,11,6.71,73.86
112,136479,Silver Screen Video,11/26/2015,"Jennings,John",Yojimbo,Action,North,13,5.64,73.26
697,136676,Classic Films,11/27/2015,"Bell,Stephen",Yojimbo,Action,South,10,7.31,73.14
1948,137112,Classic Films,11/28/2015,"Anderson,Jane",Yojimbo,Action,South,8,7.67,61.39
1807,137065,Classic Films,11/29/2015,"Sagan,Jessica",Yojimbo,Action,Middle,16,6.95,111.27
9,136440,Classic Films,11/30/2015,"Putin,Julia",Yojimbo,Action,North,18,6.71,120.86
1626,137003,Classic Films,12/1/2015,"Jennings,John",Yojimbo,Action,North,6,6,35.97
301,136542,Box Office Supplies,12/2/2015,"Diamond,Elizabeth",Yojimbo,Action,Middle,21,7.07,148.56
993,136784,Box Office Supplies,12/3/2015,"Hicks,Michael",Yojimbo,Action,North,8,7.31,58.51
136,136487,Soft Focus Video Rental,12/4/2015,"Lee,Frank",Yojimbo,Action,South,5,6.47,32.37
635,136652,Soft Focus Video Rental,12/5/2015,"Silverstone,Gloria",Yojimbo,Action,Middle,3,6.95,20.86
1791,137059,Soft Focus Video Rental,12/6/2015,"Jennings,John",Yojimbo,Action,North,16,5.88,94
1443,136943,Lights-Camera-Action Ltd,12/7/2015,"Bell,Stephen",Yojimbo,Action,South,21,6.47,135.97
299,136541,Lights-Camera-Action Ltd,12/8/2015,"Diamond,Elizabeth",Yojimbo,Action,Middle,10,7.19,71.94
1062,136810,Lights-Camera-Action Ltd,12/9/2015,"Newhart,Anna",Yojimbo,Action,Middle,18,6.47,116.54
1142,136836,Creative Films,12/10/2015,"Davis,Charles",Yojimbo,Action,Middle,23,6.59,151.67
627,136649,Creative Films,12/11/2015,"Silverstone,Gloria",Yojimbo,Action,Middle,6,6.72,40.29
152,136492,Video Flicks International,12/12/2015,"Simpson,Meryl",Yojimbo,Action,South,4,7.08,28.3
2128,137177,Video Flicks International,12/13/2015,"Hawking,Alfred",Yojimbo,Action,North,16,6.47,103.59
1723,137037,Cinefocus DVD,12/14/2015,"Ashe,Lucille",Yojimbo,Action,Middle,8,7.19,57.55
1359,136914,Cinefocus DVD,12/15/2015,"Carrey,Julia",Yojimbo,Action,North,12,6.83,82.01
1515,136969,Cinefocus DVD,12/16/2015,"Hicks,Michael",Yojimbo,Action,North,4,7.2,28.78
1521,136970,AV Supplies,12/17/2015,"Simpson,Meryl",Yojimbo,Action,South,20,7.43,148.68
1481,136960,AV Supplies,12/18/2015,"Ashe,Lucille",Yojimbo,Action,Middle,4,6.6,26.38
1446,136945,AV Supplies,12/19/2015,"Hawking,Alfred",Yojimbo,Action,North,19,6.35,120.74
1511,136968,Magic Lantern Classic Film Rental,12/20/2015,"Newhart,Anna",Yojimbo,Action,Middle,21,7.07,148.56
1034,136799,Magic Lantern Classic Film Rental,12/21/2015,"Sagan,Jessica",Yojimbo,Action,Middle,4,6.12,24.46
149,136491,Magic Lantern Classic Film Rental,12/22/2015,"Manning,Marilyn",Yojimbo,Action,Middle,21,6.71,141
675,136669,Cheapo Cheap DVD's Ltd,12/23/2015,"Bell,Stephen",Yojimbo,Action,South,14,6.24,87.29
972,136778,Cheapo Cheap DVD's Ltd,12/24/2015,"Bell,Stephen",Yojimbo,Action,South,15,5.4,80.93
946,136770,Cheapo Cheap DVD's Ltd,12/25/2015,"Ashe,Lucille",Yojimbo,Action,Middle,9,6.59,59.35
713,136682,Cheapo Cheap DVD's Ltd,12/26/2015,"Sagan,Jessica",Yojimbo,Action,Middle,25,6.47,161.86
894,136748,Cheapo Cheap DVD's Ltd,12/27/2015,"Silverstone,Gloria",Yojimbo,Action,Middle,9,7.43,66.9
248,136522,Cheapo Cheap DVD's Ltd,12/28/2015,"Simpson,Howard",Yojimbo,Action,North,6,6,35.97
268,136531,Addison-Freelander Screen Agency,12/29/2015,"Richards,Andy",Yojimbo,Action,South,6,6.36,38.13
482,136603,Addison-Freelander Screen Agency,12/30/2015,"Sagan,Jessica",Yojimbo,Action,Middle,25,7.55,188.84
1820,137071,Silver Screen Video,12/31/2015,"Streep,Margaret",The Lord of the Rings: The Return of the King (200,Action,South,10,7.52,75.15
205,136509,Silver Screen Video,1/1/2016,"Simpson,Howard",The Lord of the Rings: The Return of the King (200,Action,North,24,8,191.88
2072,137159,Classic Films,1/2/2016,"Manning,Marilyn",The Lord of the Rings: The Return of the King (200,Action,Middle,4,7.84,31.34
1710,137034,Classic Films,1/3/2016,"Davis,Charles",The Lord of the Rings: The Return of the King (200,Action,Middle,25,9.75,243.85
11,136440,Classic Films,1/4/2016,"Putin,Julia",The Lord of the Rings: The Return of the King (200,Action,North,4,7.52,30.06
466,136596,Classic Films,1/5/2016,"Simpson,Howard",The Lord of the Rings: The Return of the King (200,Action,North,6,8.64,51.81
1435,136941,Classic Films,1/6/2016,"Hawking,Alfred",The Lord of the Rings: The Return of the King (200,Action,North,3,7.36,22.07
1997,137129,Box Office Supplies,1/7/2016,"Lee,Frank",The Lord of the Rings: The Return of the King (200,Action,South,20,9.11,182.29
1024,136796,Box Office Supplies,1/8/2016,"Simpson,Meryl",The Lord of the Rings: The Return of the King (200,Action,South,14,8.32,116.41
1376,136921,Box Office Supplies,1/9/2016,"Streep,Margaret",The Lord of the Rings: The Return of the King (200,Action,South,22,7.84,172.37
272,136533,Box Office Supplies,1/10/2016,"Sagan,Jessica",The Lord of the Rings: The Return of the King (200,Action,Middle,8,9.43,75.47
979,136780,Soft Focus Video Rental,1/11/2016,"Richards,Andy",The Lord of the Rings: The Return of the King (200,Action,South,12,9.27,111.29
1858,137085,Soft Focus Video Rental,1/12/2016,"Simpson,Meryl",The Lord of the Rings: The Return of the King (200,Action,South,2,7.2,14.39
1907,137097,Soft Focus Video Rental,1/13/2016,"Manning,Marilyn",The Lord of the Rings: The Return of the King (200,Action,Middle,21,8.63,181.33
1214,136863,Soft Focus Video Rental,1/14/2016,"Simpson,Howard",The Lord of the Rings: The Return of the King (200,Action,North,8,8.96,71.64
591,136637,Lights-Camera-Action Ltd,1/15/2016,"Jennings,John",The Lord of the Rings: The Return of the King (200,Action,North,9,8.47,76.27
